trait,user_id,stim_id,block,rating,trait:user_id:stim_id,trait:user_id,trait:stim_id
aggressive,12322,LF-235,block1,2,aggressive:12322:LF-235,aggressive:12322,aggressive:LF-235
aggressive,12322,BM-253,block1,5,aggressive:12322:BM-253,aggressive:12322,aggressive:BM-253
aggressive,12322,WM-244,block2,2,aggressive:12322:WM-244,aggressive:12322,aggressive:WM-244
aggressive,12322,LM-210,block2,5,aggressive:12322:LM-210,aggressive:12322,aggressive:LM-210
aggressive,12322,WF-020,block2,4,aggressive:12322:WF-020,aggressive:12322,aggressive:WF-020
aggressive,12322,AM-229,block2,5,aggressive:12322:AM-229,aggressive:12322,aggressive:AM-229
aggressive,12322,LF-235,block2,1,aggressive:12322:LF-235,aggressive:12322,aggressive:LF-235
aggressive,12322,BM-017,block2,4,aggressive:12322:BM-017,aggressive:12322,aggressive:BM-017
aggressive,12322,BF-005,block2,1,aggressive:12322:BF-005,aggressive:12322,aggressive:BF-005
aggressive,12322,AF-250,block2,0,aggressive:12322:AF-250,aggressive:12322,aggressive:AF-250
aggressive,12322,WF-252,block2,2,aggressive:12322:WF-252,aggressive:12322,aggressive:WF-252
aggressive,12322,AM-210,block2,5,aggressive:12322:AM-210,aggressive:12322,aggressive:AM-210
aggressive,12322,AF-228,block2,2,aggressive:12322:AF-228,aggressive:12322,aggressive:AF-228
aggressive,12322,BF-244,block2,3,aggressive:12322:BF-244,aggressive:12322,aggressive:BF-244
aggressive,12322,BM-253,block2,5,aggressive:12322:BM-253,aggressive:12322,aggressive:BM-253
aggressive,12322,BM-027,block2,2,aggressive:12322:BM-027,aggressive:12322,aggressive:BM-027
aggressive,12322,WM-217,block2,2,aggressive:12322:WM-217,aggressive:12322,aggressive:WM-217
aggressive,12354,LF-235,block1,1,aggressive:12354:LF-235,aggressive:12354,aggressive:LF-235
aggressive,12354,LM-210,block1,2,aggressive:12354:LM-210,aggressive:12354,aggressive:LM-210
aggressive,12354,BM-027,block1,0,aggressive:12354:BM-027,aggressive:12354,aggressive:BM-027
aggressive,12354,WM-217,block1,2,aggressive:12354:WM-217,aggressive:12354,aggressive:WM-217
aggressive,12354,BM-017,block1,0,aggressive:12354:BM-017,aggressive:12354,aggressive:BM-017
aggressive,12354,WF-252,block1,1,aggressive:12354:WF-252,aggressive:12354,aggressive:WF-252
aggressive,12354,WM-244,block1,0,aggressive:12354:WM-244,aggressive:12354,aggressive:WM-244
aggressive,12354,BF-005,block1,1,aggressive:12354:BF-005,aggressive:12354,aggressive:BF-005
aggressive,12354,WF-020,block1,2,aggressive:12354:WF-020,aggressive:12354,aggressive:WF-020
aggressive,12354,AM-229,block1,0,aggressive:12354:AM-229,aggressive:12354,aggressive:AM-229
aggressive,12354,BM-253,block1,2,aggressive:12354:BM-253,aggressive:12354,aggressive:BM-253
aggressive,12354,AF-228,block1,0,aggressive:12354:AF-228,aggressive:12354,aggressive:AF-228
aggressive,12354,AM-210,block1,0,aggressive:12354:AM-210,aggressive:12354,aggressive:AM-210
aggressive,12354,AF-250,block1,1,aggressive:12354:AF-250,aggressive:12354,aggressive:AF-250
aggressive,12354,BF-244,block1,1,aggressive:12354:BF-244,aggressive:12354,aggressive:BF-244
aggressive,12354,WF-020,block2,0,aggressive:12354:WF-020,aggressive:12354,aggressive:WF-020
aggressive,12354,WM-244,block2,0,aggressive:12354:WM-244,aggressive:12354,aggressive:WM-244
aggressive,12354,AF-228,block2,0,aggressive:12354:AF-228,aggressive:12354,aggressive:AF-228
aggressive,12354,WF-252,block2,0,aggressive:12354:WF-252,aggressive:12354,aggressive:WF-252
aggressive,12354,BM-017,block2,0,aggressive:12354:BM-017,aggressive:12354,aggressive:BM-017
aggressive,12354,AF-250,block2,0,aggressive:12354:AF-250,aggressive:12354,aggressive:AF-250
aggressive,12354,WM-217,block2,0,aggressive:12354:WM-217,aggressive:12354,aggressive:WM-217
aggressive,12354,AM-229,block2,0,aggressive:12354:AM-229,aggressive:12354,aggressive:AM-229
aggressive,12354,BM-027,block2,0,aggressive:12354:BM-027,aggressive:12354,aggressive:BM-027
aggressive,12354,BM-253,block2,2,aggressive:12354:BM-253,aggressive:12354,aggressive:BM-253
aggressive,12354,BF-244,block2,0,aggressive:12354:BF-244,aggressive:12354,aggressive:BF-244
aggressive,12354,LF-235,block2,2,aggressive:12354:LF-235,aggressive:12354,aggressive:LF-235
aggressive,12354,BF-005,block2,0,aggressive:12354:BF-005,aggressive:12354,aggressive:BF-005
aggressive,12354,LM-210,block2,0,aggressive:12354:LM-210,aggressive:12354,aggressive:LM-210
aggressive,12354,AM-210,block2,0,aggressive:12354:AM-210,aggressive:12354,aggressive:AM-210
aggressive,12446,LF-235,block1,0,aggressive:12446:LF-235,aggressive:12446,aggressive:LF-235
aggressive,12446,WM-244,block1,5,aggressive:12446:WM-244,aggressive:12446,aggressive:WM-244
aggressive,12446,BM-027,block1,2,aggressive:12446:BM-027,aggressive:12446,aggressive:BM-027
aggressive,12446,AF-250,block1,1,aggressive:12446:AF-250,aggressive:12446,aggressive:AF-250
aggressive,12446,BM-253,block1,7,aggressive:12446:BM-253,aggressive:12446,aggressive:BM-253
aggressive,12446,BM-017,block1,4,aggressive:12446:BM-017,aggressive:12446,aggressive:BM-017
aggressive,12446,WM-217,block1,0,aggressive:12446:WM-217,aggressive:12446,aggressive:WM-217
aggressive,12446,AF-228,block1,0,aggressive:12446:AF-228,aggressive:12446,aggressive:AF-228
aggressive,12446,WF-252,block1,0,aggressive:12446:WF-252,aggressive:12446,aggressive:WF-252
aggressive,12446,AM-229,block1,3,aggressive:12446:AM-229,aggressive:12446,aggressive:AM-229
aggressive,12446,WF-020,block1,0,aggressive:12446:WF-020,aggressive:12446,aggressive:WF-020
aggressive,12446,AM-210,block1,1,aggressive:12446:AM-210,aggressive:12446,aggressive:AM-210
aggressive,12446,BF-005,block1,0,aggressive:12446:BF-005,aggressive:12446,aggressive:BF-005
aggressive,12446,LM-210,block1,5,aggressive:12446:LM-210,aggressive:12446,aggressive:LM-210
aggressive,12446,BF-244,block1,0,aggressive:12446:BF-244,aggressive:12446,aggressive:BF-244
aggressive,12446,AM-210,block2,2,aggressive:12446:AM-210,aggressive:12446,aggressive:AM-210
aggressive,12446,BF-244,block2,0,aggressive:12446:BF-244,aggressive:12446,aggressive:BF-244
aggressive,12446,WM-217,block2,0,aggressive:12446:WM-217,aggressive:12446,aggressive:WM-217
aggressive,12446,BM-027,block2,3,aggressive:12446:BM-027,aggressive:12446,aggressive:BM-027
aggressive,12446,WF-020,block2,1,aggressive:12446:WF-020,aggressive:12446,aggressive:WF-020
aggressive,12446,BF-005,block2,0,aggressive:12446:BF-005,aggressive:12446,aggressive:BF-005
aggressive,12446,LM-210,block2,2,aggressive:12446:LM-210,aggressive:12446,aggressive:LM-210
aggressive,12446,BM-017,block2,1,aggressive:12446:BM-017,aggressive:12446,aggressive:BM-017
aggressive,12446,AF-250,block2,0,aggressive:12446:AF-250,aggressive:12446,aggressive:AF-250
aggressive,12446,WF-252,block2,0,aggressive:12446:WF-252,aggressive:12446,aggressive:WF-252
aggressive,12446,AF-228,block2,0,aggressive:12446:AF-228,aggressive:12446,aggressive:AF-228
aggressive,12446,LF-235,block2,0,aggressive:12446:LF-235,aggressive:12446,aggressive:LF-235
aggressive,12446,WM-244,block2,3,aggressive:12446:WM-244,aggressive:12446,aggressive:WM-244
aggressive,12446,AM-229,block2,2,aggressive:12446:AM-229,aggressive:12446,aggressive:AM-229
aggressive,12446,BM-253,block2,5,aggressive:12446:BM-253,aggressive:12446,aggressive:BM-253
aggressive,12523,BM-027,block1,1,aggressive:12523:BM-027,aggressive:12523,aggressive:BM-027
aggressive,12523,LM-210,block1,5,aggressive:12523:LM-210,aggressive:12523,aggressive:LM-210
aggressive,12523,AF-250,block1,1,aggressive:12523:AF-250,aggressive:12523,aggressive:AF-250
aggressive,12523,BM-253,block1,2,aggressive:12523:BM-253,aggressive:12523,aggressive:BM-253
aggressive,12523,WF-252,block1,5,aggressive:12523:WF-252,aggressive:12523,aggressive:WF-252
aggressive,12523,LF-235,block1,1,aggressive:12523:LF-235,aggressive:12523,aggressive:LF-235
aggressive,12523,BF-244,block1,3,aggressive:12523:BF-244,aggressive:12523,aggressive:BF-244
aggressive,12523,AM-210,block1,1,aggressive:12523:AM-210,aggressive:12523,aggressive:AM-210
aggressive,12523,WM-244,block1,2,aggressive:12523:WM-244,aggressive:12523,aggressive:WM-244
aggressive,12523,AF-228,block1,2,aggressive:12523:AF-228,aggressive:12523,aggressive:AF-228
aggressive,12523,BF-005,block1,2,aggressive:12523:BF-005,aggressive:12523,aggressive:BF-005
aggressive,12523,BM-017,block1,4,aggressive:12523:BM-017,aggressive:12523,aggressive:BM-017
aggressive,12523,WF-020,block1,3,aggressive:12523:WF-020,aggressive:12523,aggressive:WF-020
aggressive,12523,WM-217,block1,5,aggressive:12523:WM-217,aggressive:12523,aggressive:WM-217
aggressive,12523,AM-229,block1,4,aggressive:12523:AM-229,aggressive:12523,aggressive:AM-229
aggressive,12523,AF-228,block2,2,aggressive:12523:AF-228,aggressive:12523,aggressive:AF-228
aggressive,12523,WM-217,block2,5,aggressive:12523:WM-217,aggressive:12523,aggressive:WM-217
aggressive,12523,AF-250,block2,1,aggressive:12523:AF-250,aggressive:12523,aggressive:AF-250
aggressive,12523,AM-229,block2,1,aggressive:12523:AM-229,aggressive:12523,aggressive:AM-229
aggressive,12523,LM-210,block2,4,aggressive:12523:LM-210,aggressive:12523,aggressive:LM-210
aggressive,12523,BM-253,block2,3,aggressive:12523:BM-253,aggressive:12523,aggressive:BM-253
aggressive,12523,WF-252,block2,4,aggressive:12523:WF-252,aggressive:12523,aggressive:WF-252
aggressive,12523,BM-027,block2,1,aggressive:12523:BM-027,aggressive:12523,aggressive:BM-027
aggressive,12523,BM-017,block2,2,aggressive:12523:BM-017,aggressive:12523,aggressive:BM-017
aggressive,12523,LF-235,block2,1,aggressive:12523:LF-235,aggressive:12523,aggressive:LF-235
aggressive,12523,WF-020,block2,1,aggressive:12523:WF-020,aggressive:12523,aggressive:WF-020
aggressive,12523,WM-244,block2,4,aggressive:12523:WM-244,aggressive:12523,aggressive:WM-244
aggressive,12523,BF-005,block2,3,aggressive:12523:BF-005,aggressive:12523,aggressive:BF-005
aggressive,12523,AM-210,block2,3,aggressive:12523:AM-210,aggressive:12523,aggressive:AM-210
aggressive,12523,BF-244,block2,2,aggressive:12523:BF-244,aggressive:12523,aggressive:BF-244
aggressive,13145,LF-235,block1,0,aggressive:13145:LF-235,aggressive:13145,aggressive:LF-235
aggressive,13145,BM-017,block1,0,aggressive:13145:BM-017,aggressive:13145,aggressive:BM-017
aggressive,13145,WM-217,block1,1,aggressive:13145:WM-217,aggressive:13145,aggressive:WM-217
aggressive,13145,BF-005,block1,0,aggressive:13145:BF-005,aggressive:13145,aggressive:BF-005
aggressive,13145,BM-027,block1,0,aggressive:13145:BM-027,aggressive:13145,aggressive:BM-027
aggressive,13145,WF-020,block1,0,aggressive:13145:WF-020,aggressive:13145,aggressive:WF-020
aggressive,13145,BF-244,block1,1,aggressive:13145:BF-244,aggressive:13145,aggressive:BF-244
aggressive,13145,AM-229,block1,1,aggressive:13145:AM-229,aggressive:13145,aggressive:AM-229
aggressive,13145,AF-250,block1,0,aggressive:13145:AF-250,aggressive:13145,aggressive:AF-250
aggressive,13145,AF-228,block1,0,aggressive:13145:AF-228,aggressive:13145,aggressive:AF-228
aggressive,13145,AM-210,block1,0,aggressive:13145:AM-210,aggressive:13145,aggressive:AM-210
aggressive,13145,BM-253,block1,1,aggressive:13145:BM-253,aggressive:13145,aggressive:BM-253
aggressive,13145,WM-244,block1,0,aggressive:13145:WM-244,aggressive:13145,aggressive:WM-244
aggressive,13145,LM-210,block1,1,aggressive:13145:LM-210,aggressive:13145,aggressive:LM-210
aggressive,13145,WF-252,block1,1,aggressive:13145:WF-252,aggressive:13145,aggressive:WF-252
aggressive,13145,WM-217,block2,1,aggressive:13145:WM-217,aggressive:13145,aggressive:WM-217
aggressive,13145,BM-253,block2,0,aggressive:13145:BM-253,aggressive:13145,aggressive:BM-253
aggressive,13145,BM-027,block2,0,aggressive:13145:BM-027,aggressive:13145,aggressive:BM-027
aggressive,13145,WF-252,block2,1,aggressive:13145:WF-252,aggressive:13145,aggressive:WF-252
aggressive,13145,AF-250,block2,0,aggressive:13145:AF-250,aggressive:13145,aggressive:AF-250
aggressive,13145,BF-244,block2,0,aggressive:13145:BF-244,aggressive:13145,aggressive:BF-244
aggressive,13145,LF-235,block2,0,aggressive:13145:LF-235,aggressive:13145,aggressive:LF-235
aggressive,13145,AM-210,block2,1,aggressive:13145:AM-210,aggressive:13145,aggressive:AM-210
aggressive,13145,BM-017,block2,0,aggressive:13145:BM-017,aggressive:13145,aggressive:BM-017
aggressive,13145,AF-228,block2,0,aggressive:13145:AF-228,aggressive:13145,aggressive:AF-228
aggressive,13145,AM-229,block2,0,aggressive:13145:AM-229,aggressive:13145,aggressive:AM-229
aggressive,13145,BF-005,block2,0,aggressive:13145:BF-005,aggressive:13145,aggressive:BF-005
aggressive,13145,LM-210,block2,0,aggressive:13145:LM-210,aggressive:13145,aggressive:LM-210
aggressive,13145,WF-020,block2,1,aggressive:13145:WF-020,aggressive:13145,aggressive:WF-020
aggressive,13145,WM-244,block2,2,aggressive:13145:WM-244,aggressive:13145,aggressive:WM-244
aggressive,13322,WF-020,block1,2,aggressive:13322:WF-020,aggressive:13322,aggressive:WF-020
aggressive,13322,WM-217,block1,3,aggressive:13322:WM-217,aggressive:13322,aggressive:WM-217
aggressive,13322,AF-228,block1,3,aggressive:13322:AF-228,aggressive:13322,aggressive:AF-228
aggressive,13322,AF-250,block1,2,aggressive:13322:AF-250,aggressive:13322,aggressive:AF-250
aggressive,13322,BF-005,block1,1,aggressive:13322:BF-005,aggressive:13322,aggressive:BF-005
aggressive,13322,LM-210,block1,1,aggressive:13322:LM-210,aggressive:13322,aggressive:LM-210
aggressive,13322,AM-229,block1,3,aggressive:13322:AM-229,aggressive:13322,aggressive:AM-229
aggressive,13322,BM-253,block1,2,aggressive:13322:BM-253,aggressive:13322,aggressive:BM-253
aggressive,13322,BF-244,block1,2,aggressive:13322:BF-244,aggressive:13322,aggressive:BF-244
aggressive,13322,AM-210,block1,0,aggressive:13322:AM-210,aggressive:13322,aggressive:AM-210
aggressive,13322,BM-017,block1,0,aggressive:13322:BM-017,aggressive:13322,aggressive:BM-017
aggressive,13322,WF-252,block1,2,aggressive:13322:WF-252,aggressive:13322,aggressive:WF-252
aggressive,13322,LF-235,block1,1,aggressive:13322:LF-235,aggressive:13322,aggressive:LF-235
aggressive,13322,WM-244,block1,2,aggressive:13322:WM-244,aggressive:13322,aggressive:WM-244
aggressive,13322,BM-027,block1,0,aggressive:13322:BM-027,aggressive:13322,aggressive:BM-027
aggressive,13322,WF-252,block2,3,aggressive:13322:WF-252,aggressive:13322,aggressive:WF-252
aggressive,13322,LF-235,block2,1,aggressive:13322:LF-235,aggressive:13322,aggressive:LF-235
aggressive,13322,BM-017,block2,2,aggressive:13322:BM-017,aggressive:13322,aggressive:BM-017
aggressive,13322,WM-244,block2,2,aggressive:13322:WM-244,aggressive:13322,aggressive:WM-244
aggressive,13322,BM-253,block2,2,aggressive:13322:BM-253,aggressive:13322,aggressive:BM-253
aggressive,13322,AF-228,block2,0,aggressive:13322:AF-228,aggressive:13322,aggressive:AF-228
aggressive,13322,LM-210,block2,1,aggressive:13322:LM-210,aggressive:13322,aggressive:LM-210
aggressive,13322,AM-210,block2,1,aggressive:13322:AM-210,aggressive:13322,aggressive:AM-210
aggressive,13322,WM-217,block2,1,aggressive:13322:WM-217,aggressive:13322,aggressive:WM-217
aggressive,13322,WF-020,block2,1,aggressive:13322:WF-020,aggressive:13322,aggressive:WF-020
aggressive,13322,AF-250,block2,1,aggressive:13322:AF-250,aggressive:13322,aggressive:AF-250
aggressive,13322,AM-229,block2,1,aggressive:13322:AM-229,aggressive:13322,aggressive:AM-229
aggressive,13322,BF-005,block2,1,aggressive:13322:BF-005,aggressive:13322,aggressive:BF-005
aggressive,13322,BM-027,block2,0,aggressive:13322:BM-027,aggressive:13322,aggressive:BM-027
aggressive,13322,BF-244,block2,1,aggressive:13322:BF-244,aggressive:13322,aggressive:BF-244
aggressive,13757,AM-229,block1,2,aggressive:13757:AM-229,aggressive:13757,aggressive:AM-229
aggressive,13757,AF-250,block1,3,aggressive:13757:AF-250,aggressive:13757,aggressive:AF-250
aggressive,13757,WM-244,block1,4,aggressive:13757:WM-244,aggressive:13757,aggressive:WM-244
aggressive,13757,BM-253,block1,2,aggressive:13757:BM-253,aggressive:13757,aggressive:BM-253
aggressive,13757,BF-244,block1,5,aggressive:13757:BF-244,aggressive:13757,aggressive:BF-244
aggressive,13757,BM-027,block1,1,aggressive:13757:BM-027,aggressive:13757,aggressive:BM-027
aggressive,13757,WM-217,block1,4,aggressive:13757:WM-217,aggressive:13757,aggressive:WM-217
aggressive,13757,WF-020,block1,3,aggressive:13757:WF-020,aggressive:13757,aggressive:WF-020
aggressive,13757,BM-017,block1,4,aggressive:13757:BM-017,aggressive:13757,aggressive:BM-017
aggressive,13757,LM-210,block1,5,aggressive:13757:LM-210,aggressive:13757,aggressive:LM-210
aggressive,13757,BF-005,block1,5,aggressive:13757:BF-005,aggressive:13757,aggressive:BF-005
aggressive,13757,WF-252,block1,5,aggressive:13757:WF-252,aggressive:13757,aggressive:WF-252
aggressive,13757,AF-228,block1,5,aggressive:13757:AF-228,aggressive:13757,aggressive:AF-228
aggressive,13757,AM-210,block1,4,aggressive:13757:AM-210,aggressive:13757,aggressive:AM-210
aggressive,13757,LF-235,block1,3,aggressive:13757:LF-235,aggressive:13757,aggressive:LF-235
aggressive,13757,BM-017,block2,2,aggressive:13757:BM-017,aggressive:13757,aggressive:BM-017
aggressive,13757,AF-228,block2,5,aggressive:13757:AF-228,aggressive:13757,aggressive:AF-228
aggressive,13757,BM-027,block2,2,aggressive:13757:BM-027,aggressive:13757,aggressive:BM-027
aggressive,13757,WM-244,block2,4,aggressive:13757:WM-244,aggressive:13757,aggressive:WM-244
aggressive,13757,AM-210,block2,3,aggressive:13757:AM-210,aggressive:13757,aggressive:AM-210
aggressive,13757,AF-250,block2,3,aggressive:13757:AF-250,aggressive:13757,aggressive:AF-250
aggressive,13757,BF-244,block2,4,aggressive:13757:BF-244,aggressive:13757,aggressive:BF-244
aggressive,13757,WM-217,block2,5,aggressive:13757:WM-217,aggressive:13757,aggressive:WM-217
aggressive,13757,BM-253,block2,2,aggressive:13757:BM-253,aggressive:13757,aggressive:BM-253
aggressive,13757,AM-229,block2,3,aggressive:13757:AM-229,aggressive:13757,aggressive:AM-229
aggressive,13757,BF-005,block2,4,aggressive:13757:BF-005,aggressive:13757,aggressive:BF-005
aggressive,13757,LM-210,block2,5,aggressive:13757:LM-210,aggressive:13757,aggressive:LM-210
aggressive,13757,WF-252,block2,6,aggressive:13757:WF-252,aggressive:13757,aggressive:WF-252
aggressive,13757,WF-020,block2,5,aggressive:13757:WF-020,aggressive:13757,aggressive:WF-020
aggressive,13757,LF-235,block2,4,aggressive:13757:LF-235,aggressive:13757,aggressive:LF-235
aggressive,14281,AF-250,block1,1,aggressive:14281:AF-250,aggressive:14281,aggressive:AF-250
aggressive,14281,AF-228,block1,2,aggressive:14281:AF-228,aggressive:14281,aggressive:AF-228
aggressive,14281,BM-027,block1,0,aggressive:14281:BM-027,aggressive:14281,aggressive:BM-027
aggressive,14281,AM-229,block1,2,aggressive:14281:AM-229,aggressive:14281,aggressive:AM-229
aggressive,14281,LF-235,block1,0,aggressive:14281:LF-235,aggressive:14281,aggressive:LF-235
aggressive,14281,WF-252,block1,1,aggressive:14281:WF-252,aggressive:14281,aggressive:WF-252
aggressive,14281,BM-017,block1,4,aggressive:14281:BM-017,aggressive:14281,aggressive:BM-017
aggressive,14281,WF-020,block1,4,aggressive:14281:WF-020,aggressive:14281,aggressive:WF-020
aggressive,14281,AM-210,block1,3,aggressive:14281:AM-210,aggressive:14281,aggressive:AM-210
aggressive,14281,LM-210,block1,1,aggressive:14281:LM-210,aggressive:14281,aggressive:LM-210
aggressive,14281,WM-244,block1,5,aggressive:14281:WM-244,aggressive:14281,aggressive:WM-244
aggressive,14281,BF-005,block1,4,aggressive:14281:BF-005,aggressive:14281,aggressive:BF-005
aggressive,14281,WM-217,block1,4,aggressive:14281:WM-217,aggressive:14281,aggressive:WM-217
aggressive,14281,BM-253,block1,0,aggressive:14281:BM-253,aggressive:14281,aggressive:BM-253
aggressive,14281,BF-244,block1,0,aggressive:14281:BF-244,aggressive:14281,aggressive:BF-244
aggressive,14281,BM-017,block2,5,aggressive:14281:BM-017,aggressive:14281,aggressive:BM-017
aggressive,14281,LM-210,block2,3,aggressive:14281:LM-210,aggressive:14281,aggressive:LM-210
aggressive,14281,WM-244,block2,4,aggressive:14281:WM-244,aggressive:14281,aggressive:WM-244
aggressive,14281,AF-228,block2,1,aggressive:14281:AF-228,aggressive:14281,aggressive:AF-228
aggressive,14281,BM-027,block2,0,aggressive:14281:BM-027,aggressive:14281,aggressive:BM-027
aggressive,14281,AF-250,block2,3,aggressive:14281:AF-250,aggressive:14281,aggressive:AF-250
aggressive,14281,AM-229,block2,4,aggressive:14281:AM-229,aggressive:14281,aggressive:AM-229
aggressive,14281,WM-217,block2,4,aggressive:14281:WM-217,aggressive:14281,aggressive:WM-217
aggressive,14281,BF-244,block2,2,aggressive:14281:BF-244,aggressive:14281,aggressive:BF-244
aggressive,14281,BF-005,block2,4,aggressive:14281:BF-005,aggressive:14281,aggressive:BF-005
aggressive,14281,BM-253,block2,0,aggressive:14281:BM-253,aggressive:14281,aggressive:BM-253
aggressive,14281,WF-252,block2,2,aggressive:14281:WF-252,aggressive:14281,aggressive:WF-252
aggressive,14281,WF-020,block2,2,aggressive:14281:WF-020,aggressive:14281,aggressive:WF-020
aggressive,14281,AM-210,block2,3,aggressive:14281:AM-210,aggressive:14281,aggressive:AM-210
aggressive,14281,LF-235,block2,2,aggressive:14281:LF-235,aggressive:14281,aggressive:LF-235
aggressive,14717,AF-250,block1,1,aggressive:14717:AF-250,aggressive:14717,aggressive:AF-250
aggressive,14717,WF-252,block1,3,aggressive:14717:WF-252,aggressive:14717,aggressive:WF-252
aggressive,14717,AM-229,block1,6,aggressive:14717:AM-229,aggressive:14717,aggressive:AM-229
aggressive,14717,LM-210,block1,5,aggressive:14717:LM-210,aggressive:14717,aggressive:LM-210
aggressive,14717,BM-253,block1,1,aggressive:14717:BM-253,aggressive:14717,aggressive:BM-253
aggressive,14717,AM-210,block1,0,aggressive:14717:AM-210,aggressive:14717,aggressive:AM-210
aggressive,14717,WM-244,block1,4,aggressive:14717:WM-244,aggressive:14717,aggressive:WM-244
aggressive,14717,BF-244,block1,0,aggressive:14717:BF-244,aggressive:14717,aggressive:BF-244
aggressive,14717,BM-017,block1,0,aggressive:14717:BM-017,aggressive:14717,aggressive:BM-017
aggressive,14717,LF-235,block1,0,aggressive:14717:LF-235,aggressive:14717,aggressive:LF-235
aggressive,14717,WM-217,block1,0,aggressive:14717:WM-217,aggressive:14717,aggressive:WM-217
aggressive,14717,AF-228,block1,1,aggressive:14717:AF-228,aggressive:14717,aggressive:AF-228
aggressive,14717,BM-027,block1,0,aggressive:14717:BM-027,aggressive:14717,aggressive:BM-027
aggressive,14717,WF-020,block1,0,aggressive:14717:WF-020,aggressive:14717,aggressive:WF-020
aggressive,14717,BF-005,block1,0,aggressive:14717:BF-005,aggressive:14717,aggressive:BF-005
aggressive,14717,LF-235,block2,1,aggressive:14717:LF-235,aggressive:14717,aggressive:LF-235
aggressive,14717,BM-253,block2,1,aggressive:14717:BM-253,aggressive:14717,aggressive:BM-253
aggressive,14717,BF-005,block2,0,aggressive:14717:BF-005,aggressive:14717,aggressive:BF-005
aggressive,14717,AF-250,block2,1,aggressive:14717:AF-250,aggressive:14717,aggressive:AF-250
aggressive,14717,AM-210,block2,0,aggressive:14717:AM-210,aggressive:14717,aggressive:AM-210
aggressive,14717,WF-252,block2,2,aggressive:14717:WF-252,aggressive:14717,aggressive:WF-252
aggressive,14717,WF-020,block2,0,aggressive:14717:WF-020,aggressive:14717,aggressive:WF-020
aggressive,14717,BM-027,block2,0,aggressive:14717:BM-027,aggressive:14717,aggressive:BM-027
aggressive,14717,WM-217,block2,0,aggressive:14717:WM-217,aggressive:14717,aggressive:WM-217
aggressive,14717,LM-210,block2,1,aggressive:14717:LM-210,aggressive:14717,aggressive:LM-210
aggressive,14717,BM-017,block2,0,aggressive:14717:BM-017,aggressive:14717,aggressive:BM-017
aggressive,14717,AF-228,block2,0,aggressive:14717:AF-228,aggressive:14717,aggressive:AF-228
aggressive,14717,WM-244,block2,0,aggressive:14717:WM-244,aggressive:14717,aggressive:WM-244
aggressive,14717,BF-244,block2,0,aggressive:14717:BF-244,aggressive:14717,aggressive:BF-244
aggressive,14717,AM-229,block2,0,aggressive:14717:AM-229,aggressive:14717,aggressive:AM-229
aggressive,14845,LF-235,block1,2,aggressive:14845:LF-235,aggressive:14845,aggressive:LF-235
aggressive,14845,BF-244,block1,3,aggressive:14845:BF-244,aggressive:14845,aggressive:BF-244
aggressive,14845,BM-027,block1,5,aggressive:14845:BM-027,aggressive:14845,aggressive:BM-027
aggressive,14845,BF-005,block1,2,aggressive:14845:BF-005,aggressive:14845,aggressive:BF-005
aggressive,14845,WF-020,block1,6,aggressive:14845:WF-020,aggressive:14845,aggressive:WF-020
aggressive,14845,AF-250,block1,3,aggressive:14845:AF-250,aggressive:14845,aggressive:AF-250
aggressive,14845,WF-252,block1,6,aggressive:14845:WF-252,aggressive:14845,aggressive:WF-252
aggressive,14845,AF-228,block1,3,aggressive:14845:AF-228,aggressive:14845,aggressive:AF-228
aggressive,14845,BM-253,block1,2,aggressive:14845:BM-253,aggressive:14845,aggressive:BM-253
aggressive,14845,AM-210,block1,6,aggressive:14845:AM-210,aggressive:14845,aggressive:AM-210
aggressive,14845,WM-244,block1,2,aggressive:14845:WM-244,aggressive:14845,aggressive:WM-244
aggressive,14845,WM-217,block1,2,aggressive:14845:WM-217,aggressive:14845,aggressive:WM-217
aggressive,14845,BM-017,block1,3,aggressive:14845:BM-017,aggressive:14845,aggressive:BM-017
aggressive,14845,LM-210,block1,5,aggressive:14845:LM-210,aggressive:14845,aggressive:LM-210
aggressive,14845,AM-229,block1,5,aggressive:14845:AM-229,aggressive:14845,aggressive:AM-229
aggressive,14845,BF-005,block2,2,aggressive:14845:BF-005,aggressive:14845,aggressive:BF-005
aggressive,14845,WM-244,block2,6,aggressive:14845:WM-244,aggressive:14845,aggressive:WM-244
aggressive,14845,LM-210,block2,6,aggressive:14845:LM-210,aggressive:14845,aggressive:LM-210
aggressive,14845,AF-250,block2,2,aggressive:14845:AF-250,aggressive:14845,aggressive:AF-250
aggressive,14845,WF-252,block2,4,aggressive:14845:WF-252,aggressive:14845,aggressive:WF-252
aggressive,14845,BM-253,block2,3,aggressive:14845:BM-253,aggressive:14845,aggressive:BM-253
aggressive,14845,AF-228,block2,6,aggressive:14845:AF-228,aggressive:14845,aggressive:AF-228
aggressive,14845,BF-244,block2,5,aggressive:14845:BF-244,aggressive:14845,aggressive:BF-244
aggressive,14845,WF-020,block2,3,aggressive:14845:WF-020,aggressive:14845,aggressive:WF-020
aggressive,14845,WM-217,block2,6,aggressive:14845:WM-217,aggressive:14845,aggressive:WM-217
aggressive,14845,LF-235,block2,5,aggressive:14845:LF-235,aggressive:14845,aggressive:LF-235
aggressive,14845,BM-017,block2,4,aggressive:14845:BM-017,aggressive:14845,aggressive:BM-017
